player_id,name,position,team,engine_value,sf_engine_value,value_confidence,engine_value_8,sf_engine_value_8,engine_value_10,sf_engine_value_10,engine_value_12,sf_engine_value_12,engine_value_14,sf_engine_value_14
8134,Khalil Shakir,WR,BUF,462.5,398.0,0.285,462.5,398.0,462.5,398.0,464.5,399.6,471.2,405.3
4983,DJ Moore,WR,CHI,450.1,387.4,0.278,450.1,387.4,450.1,387.4,450.1,387.4,450.1,387.4
9487,Parker Washington,WR,JAX,449.4,386.8,0.304,449.4,386.8,449.4,386.8,449.4,386.8,449.4,386.8
5846,DK Metcalf,WR,PIT,448.2,385.8,0.29,448.2,385.8,448.2,385.8,448.2,385.8,448.2,385.8
11628,Marvin Harrison Jr.,WR,ARI,444.5,382.6,0.288,444.5,382.6,444.5,382.6,444.5,382.6,449.0,386.5
6819,Michael Pittman Jr.,WR,IND,441.8,380.3,0.296,441.8,380.3,441.8,380.3,441.8,380.3,441.8,380.3
10222,Jayden Reed,WR,GB,441.5,380.1,0.28,441.5,380.1,441.5,380.1,441.5,380.1,446.2,384.1
12526,Tetairoa McMillan,WR,CAR,438.7,377.7,0.304,438.7,377.7,438.7,377.7,438.7,377.7,438.7,377.7
1479,Keenan Allen,WR,LAC,437.5,376.6,0.286,437.5,376.6,437.5,376.6,437.5,376.6,437.5,376.6
5947,Jakobi Meyers,WR,JAX,436.2,375.5,0.28,436.2,375.5,436.2,375.5,436.2,375.5,436.2,375.5
5872,Deebo Samuel,WR,WSH,435.5,375.0,0.296,435.5,375.0,435.5,375.0,435.5,375.0,435.5,375.0
4037,Chris Godwin Jr.,WR,TB,432.9,372.8,0.278,432.9,372.8,432.9,372.8,432.9,372.8,432.9,372.8
5927,Terry McLaurin,WR,WSH,432.4,372.3,0.278,432.4,372.3,432.4,372.3,432.4,372.3,432.4,372.3
2216,Mike Evans,WR,TB,430.4,370.7,0.278,430.4,370.7,430.4,370.7,430.4,370.7,430.4,370.7
10213,Tre Tucker,WR,LV,429.3,369.7,0.297,429.3,369.7,429.3,369.7,429.3,369.7,429.3,369.7
9500,Josh Downs,WR,IND,427.2,367.9,0.278,427.2,367.9,427.2,367.9,427.2,367.9,427.4,368.0
7049,Jauan Jennings,WR,SF,426.2,367.1,0.283,426.2,367.1,426.2,367.1,426.2,367.1,426.2,367.1
11627,Troy Franklin,WR,DEN,424.6,365.7,0.304,424.6,365.7,424.6,365.7,424.6,365.7,424.6,365.7
11638,Ricky Pearsall,WR,SF,418.7,360.7,0.295,418.7,360.7,418.7,360.7,418.7,360.7,418.7,360.7
12514,Emeka Egbuka,WR,TB,414.8,357.3,0.304,414.8,357.3,414.8,357.3,414.8,357.3,414.8,357.3
8676,Rashid Shaheed,WR,SEA,408.5,352.0,0.278,408.5,352.0,408.5,352.0,408.5,352.0,408.5,352.0
6783,Jerry Jeudy,WR,CLE,404.9,349.0,0.278,404.9,349.0,404.9,349.0,404.9,349.0,404.9,349.0
11624,Xavier Worthy,WR,KC,404.7,348.7,0.281,404.7,348.7,404.7,348.7,404.7,348.7,404.7,348.7
